iter	Passed	Remaining
3224	41872	36029
3225	41882	36014
3226	41892	35998
3227	41902	35983
3228	41912	35967
3229	41923	35952
3230	41931	35936
3231	41942	35921
3232	41952	35905
3233	41963	35891
3234	41976	35877
3235	41984	35860
3236	41996	35846
3237	42008	35832
3238	42017	35816
3239	42029	35802
3240	42040	35788
3241	42050	35772
3242	42060	35757
3243	42070	35742
3244	42080	35726
3245	42091	35712
3246	42100	35695
3247	42111	35680
3248	42123	35667
3249	42137	35654
3250	42148	35640
3251	42161	35627
3252	42176	35616
3253	42189	35602
3254	42198	35586
3255	42209	35572
3256	42222	35559
3257	42231	35543
3258	42244	35530
3259	42257	35517
3260	42272	35505
3261	42283	35491
3262	42297	35479
3263	42312	35467
3264	42326	35456
3265	42341	35444
3266	42358	35435
3267	42374	35424
3268	42391	35414
3269	42408	35405
3270	42423	35394
3271	42439	35383
3272	42454	35371
3273	42471	35362
3274	42486	35351
3275	42499	35338
3276	42522	35333
3277	42536	35321
3278	42552	35311
3279	42567	35300
3280	42581	35288
3281	42595	35275
3282	42613	35266
3283	42635	35261
3284	42650	35250
3285	42669	35242
3286	42688	35234
3287	42704	35223
3288	42842	35313
3289	42858	35302
3290	42874	35292
3291	42894	35284
3292	42905	35270
3293	42917	35256
3294	42929	35242
3295	42938	35226
3296	42950	35212
3297	42962	35198
3298	42971	35181
3299	42983	35168
3300	42995	35154
3301	43004	35138
3302	43015	35123
3303	43028	35110
3304	43050	35104
3305	43069	35096
3306	43084	35084
3307	43116	35087
3308	43142	35085
3309	43168	35082
3310	43180	35068
3311	43195	35057
3312	43215	35049
3313	43227	35036
3314	43246	35027
3315	43260	35015
3316	43288	35014
3317	43305	35004
3318	43326	34998
3319	43342	34987
3320	43355	34973
3321	43364	34958
3322	43375	34943
3323	43389	34930
3324	43399	34915
3325	43412	34902
3326	43426	34889
3327	43439	34877
3328	43448	34861
3329	43460	34847
3330	43474	34834
3331	43487	34821
3332	43497	34806
3333	43509	34792
3334	43520	34777
3335	43529	34760
3336	43543	34748
3337	43557	34736
3338	43575	34727
3339	43593	34718
3340	43606	34705
3341	43625	34696
3342	43639	34684
3343	43655	34673
3344	43666	34659
3345	43676	34643
3346	43687	34629
3347	43700	34616
3348	43709	34599
3349	43720	34585
3350	43730	34569
3351	43740	34554
3352	43751	34538
3353	43759	34522
3354	43770	34507
3355	43781	34493
3356	43791	34477
3357	43802	34462
3358	43814	34449
3359	43824	34433
3360	43837	34420
3361	43965	34497
3362	43982	34487
3363	44002	34479
3364	44023	34472
3365	44075	34490
3366	44085	34475
3367	44096	34460
3368	44106	34444
3369	44116	34429
3370	44126	34413
3371	44139	34400
3372	44150	34385
3373	44159	34369
3374	44171	34355
3375	44183	34341
3376	44193	34325
3377	44203	34310
3378	44215	34296
3379	44225	34281
3380	44235	34266
3381	44247	34252
3382	44257	34236
3383	44271	34223
3384	44290	34215
3385	44304	34203
3386	44367	34228
3387	44447	34267
3388	44484	34272
3389	44495	34257
3390	44507	34243
3391	44518	34228
3392	44534	34217
3393	44545	34203
3394	44558	34189
3395	44570	34175
3396	44581	34161
3397	44594	34147
3398	44604	34132
3399	44616	34118
3400	44627	34103
3401	44637	34087
3402	44649	34074
3403	44661	34060
3404	44673	34046
3405	44691	34036
3406	44702	34022
3407	44715	34009
3408	44726	33994
3409	44737	33979
3410	44749	33965
3411	44762	33952
3412	44777	33940
3413	44793	33929
3414	44810	33919
3415	44821	33905
3416	44832	33890
3417	44844	33876
3418	44855	33861
3419	44866	33846
3420	44878	33832
3421	44891	33819
3422	44901	33804
3423	44911	33788
3424	44923	33774
3425	44932	33758
3426	44944	33744
3427	44956	33730
3428	44970	33717
3429	45190	33859
3430	45206	33849
3431	45228	33842
3432	45243	33830
3433	45255	33816
3434	45264	33799
3435	45276	33786
3436	45287	33771
3437	45296	33754
3438	45308	33740
3439	45319	33726
3440	45329	33710
3441	45342	33697
3442	45353	33682
3443	45365	33668
3444	45375	33652
3445	45387	33638
3446	45396	33622
3447	45406	33607
3448	45418	33592
3449	45426	33576
3450	45438	33562
3451	45452	33549
3452	45461	33533
3453	45475	33520
3454	45494	33512
3455	45509	33499
3456	45524	33488
3457	45538	33475
3458	45550	33461
3459	45566	33450
3460	45576	33435
3461	45589	33421
3462	45600	33407
3463	45609	33390
3464	45620	33376
3465	45634	33363
3466	45649	33351
3467	45666	33341
3468	45677	33326
3469	45688	33311
3470	45700	33297
3471	45710	33282
3472	45719	33266
3473	45730	33251
3474	45739	33235
3475	45753	33222
3476	45766	33208
3477	45781	33197
3478	45792	33182
3479	45804	33168
3480	45817	33155
3481	45830	33142
3482	45844	33129
3483	45856	33115
3484	45868	33101
3485	45878	33086
3486	45889	33071
3487	45901	33057
3488	45911	33041
3489	45920	33025
3490	45931	33011
3491	45943	32996
3492	45953	32981
3493	45966	32968
3494	45976	32953
3495	45990	32940
3496	46000	32925
3497	46012	32910
3498	46022	32895
3499	46033	32881
3500	46046	32867
3501	46059	32854
3502	46072	32841
3503	46083	32826
3504	46095	32812
3505	46107	32798
3506	46116	32782
3507	46129	32769
3508	46140	32754
3509	46150	32739
3510	46163	32725
3511	46174	32711
3512	46186	32697
3513	46310	32762
3514	46322	32748
3515	46339	32738
3516	46356	32728
3517	46371	32715
3518	46380	32699
3519	46392	32685
3520	46403	32670
3521	46413	32655
3522	46426	32641
3523	46437	32627
3524	46447	32611
3525	46458	32597
3526	46470	32583
3527	46484	32570
3528	46493	32554
3529	46502	32538
3530	46511	32522
3531	46522	32507
3532	46534	32493
3533	46542	32477
3534	46553	32462
3535	46562	32446
3536	46575	32432
3537	46587	32418
3538	46597	32403
3539	46606	32387
3540	46618	32373
3541	46628	32357
3542	46640	32343
3543	46653	32331
3544	46665	32317
3545	46677	32302
3546	46691	32290
3547	46701	32275
3548	46713	32261
3549	46723	32245
3550	46733	32230
3551	46744	32215
3552	46756	32201
3553	46769	32188
3554	46787	32178
3555	46797	32163
3556	46807	32148
3557	46819	32134
3558	46831	32120
3559	46840	32104
3560	46852	32090
3561	46862	32075
3562	46872	32059
3563	46886	32046
3564	46897	32032
3565	46907	32017
3566	46917	32001
3567	46927	31986
3568	46939	31972
3569	46949	31957
3570	46961	31943
3571	46970	31927
3572	46982	31913
3573	46994	31899
3574	47005	31884
3575	47015	31869
3576	47026	31855
3577	47036	31839
3578	47049	31826
3579	47061	31812
3580	47076	31800
3581	47085	31784
3582	47096	31770
3583	47107	31755
3584	47117	31740
3585	47129	31726
3586	47138	31710
3587	47148	31695
3588	47160	31681
3589	47170	31665
3590	47181	31651
3591	47194	31637
3592	47206	31624
3593	47216	31608
3594	47226	31593
3595	47235	31577
3596	47245	31562
3597	47257	31548
3598	47267	31533
3599	47278	31519
3600	47291	31505
3601	47301	31490
3602	47317	31479
3603	47456	31549
3604	47472	31538
3605	47488	31527
3606	47632	31601
3607	47657	31595
3608	47684	31591
3609	47695	31576
3610	47711	31565
3611	47722	31551
3612	47733	31535
3613	47745	31522
3614	47757	31508
3615	47767	31492
3616	47778	31477
3617	47789	31463
3618	47800	31449
3619	47810	31433
3620	47822	31419
3621	47833	31404
3622	47843	31389
3623	47854	31375
3624	47864	31359
3625	47874	31344
3626	47884	31329
3627	47894	31313
3628	47909	31301
3629	47942	31301
3630	47969	31296
3631	47986	31286
3632	48000	31273
3633	48014	31261
3634	48032	31250
3635	48050	31240
3636	48067	31230
3637	48082	31218
3638	48097	31206
3639	48111	31192
3640	48135	31186
3641	48151	31175
3642	48167	31164
3643	48183	31152
3644	48198	31140
3645	48212	31128
3646	48229	31116
3647	48245	31105
3648	48258	31092
3649	48272	31079
3650	48286	31066
3651	48299	31053
3652	48311	31039
3653	48323	31025
3654	48341	31015
3655	48354	31002
3656	48370	30990
3657	48384	30977
3658	48396	30963
3659	48409	30950
3660	48421	30936
3661	48434	30922
3662	48451	30912
3663	48549	30953
3664	48629	30982
3665	48648	30972
3666	48676	30968
3667	48695	30959
3668	48713	30948
3669	48727	30936
3670	48740	30922
3671	48754	30909
3672	48768	30896
3673	48781	30883
3674	48793	30869
3675	48802	30853
3676	48815	30840
3677	48829	30826
3678	48839	30811
3679	48848	30795
3680	48860	30782
3681	48873	30768
3682	48882	30752
3683	48894	30738
3684	48906	30723
3685	48916	30709
3686	48930	30696
3687	48942	30681
3688	48952	30666
3689	48964	30652
3690	48975	30637
3691	48985	30622
3692	48996	30608
3693	49012	30596
3694	49023	30581
3695	49033	30566
3696	49048	30554
3697	49061	30540
3698	49072	30526
3699	49083	30511
3700	49096	30497
3701	49120	30491
3702	49130	30476
3703	49142	30461
3704	49152	30446
3705	49164	30432
3706	49177	30419
3707	49192	30406
3708	49210	30396
3709	49235	30390
3710	49247	30376
3711	49261	30363
3712	49272	30349
3713	49281	30333
3714	49292	30318
3715	49304	30304
3716	49316	30290
3717	49326	30275
3718	49343	30264
3719	49354	30249
3720	49365	30234
3721	49375	30219
3722	49386	30204
3723	49398	30190
3724	49408	30175
3725	49421	30161
3726	49432	30147
3727	49452	30138
3728	49462	30123
3729	49473	30108
3730	49486	30095
3731	49500	30082
3732	49512	30068
3733	49526	30055
3734	49538	30041
3735	49554	30029
3736	49568	30017
3737	49581	30003
3738	49596	29991
3739	49607	29976
3740	49619	29962
3741	49649	29959
3742	49844	30056
3743	49857	30042
3744	49872	30030
3745	49898	30024
3746	49910	30010
3747	49920	29994
3748	49931	29979
3749	49945	29967
3750	49956	29952
3751	49971	29940
3752	49985	29927
3753	50001	29915
3754	50013	29901
3755	50024	29886
3756	50038	29873
3757	50057	29863
3758	50070	29850
3759	50093	29842
3760	50113	29833
3761	50126	29820
3762	50137	29805
3763	50153	29793
3764	50176	29785
3765	50194	29775
3766	50213	29765
3767	50227	29752
3768	50240	29738
3769	50250	29723
3770	50261	29708
3771	50272	29694
3772	50282	29678
3773	50299	29667
3774	50314	29655
3775	50328	29642
3776	50340	29628
3777	50350	29613
3778	50363	29599
3779	50374	29584
3780	50384	29569
3781	50394	29554
3782	50405	29539
3783	50415	29524
3784	50430	29512
3785	50442	29497
3786	50454	29483
3787	50471	29472
3788	50481	29457
3789	50495	29444
3790	50514	29434
3791	50530	29422
3792	50542	29408
3793	50555	29395
3794	50567	29381
3795	50579	29366
3796	50595	29355
3797	50607	29341
3798	50617	29325
3799	50626	29310
3800	50639	29296
3801	50650	29281
3802	50659	29266
3803	50670	29251
3804	50682	29237
3805	50693	29222
3806	50705	29208
3807	50716	29193
3808	50725	29178
3809	50739	29165
3810	50753	29152
3811	50763	29137
3812	50774	29122
3813	50787	29108
3814	50798	29094
3815	50808	29078
3816	50818	29064
3817	50830	29049
3818	50841	29035
3819	50972	29088
3820	50986	29075
3821	51000	29062
3822	51014	29050
3823	51034	29040
3824	51054	29030
3825	51067	29017
3826	51077	29002
3827	51089	28987
3828	51099	28973
3829	51108	28957
3830	51119	28942
3831	51129	28927
3832	51139	28911
3833	51149	28896
3834	51161	28882
3835	51172	28867
3836	51183	28853
3837	51192	28837
3838	51203	28822
3839	51214	28808
3840	51224	28792
3841	51235	28778
3842	51246	28763
3843	51257	28748
3844	51270	28735
3845	51281	28721
3846	51291	28705
3847	51302	28691
3848	51314	28676
3849	51324	28661
3850	51337	28648
3851	51349	28633
3852	51358	28618
3853	51369	28603
3854	51381	28589
3855	51390	28574
3856	51401	28559
3857	51415	28546
3858	51429	28533
3859	51440	28518
3860	51450	28503
3861	51462	28489
3862	51472	28474
3863	51484	28460
3864	51494	28445
3865	51503	28429
3866	51514	28414
3867	51525	28400
3868	51534	28384
3869	51546	28370
3870	51556	28355
3871	51566	28340
3872	51578	28326
3873	51590	28311
3874	51599	28296
3875	51611	28282
3876	51622	28268
3877	51633	28253
3878	51645	28239
3879	51655	28224
3880	51664	28208
3881	51675	28193
3882	51683	28177
3883	51694	28163
3884	51706	28149
3885	51718	28135
3886	51728	28120
3887	51739	28105
3888	51749	28090
3889	51760	28075
3890	51771	28061
3891	51780	28045
3892	51791	28030
3893	51801	28015
3894	51812	28001
3895	51823	27986
3896	51832	27971
3897	51844	27957
3898	51855	27942
3899	51865	27927
3900	51875	27912
3901	51886	27898
3902	51896	27882
3903	51907	27868
3904	51918	27853
3905	51927	27838
3906	51938	27823
3907	52018	27845
3908	52078	27857
3909	52091	27844
3910	52105	27831
3911	52171	27846
3912	52217	27850
3913	52251	27847
3914	52260	27831
3915	52271	27817
3916	52283	27803
3917	52292	27787
3918	52304	27773
3919	52315	27759
3920	52323	27743
3921	52336	27729
3922	52348	27715
3923	52357	27699
3924	52368	27685
3925	52380	27671
3926	52389	27655
3927	52399	27640
3928	52410	27625
3929	52425	27613
3930	52438	27599
3931	52449	27585
3932	52458	27569
3933	52469	27555
3934	52480	27540
3935	52491	27525
3936	52502	27511
3937	52512	27496
3938	52522	27481
3939	52534	27467
3940	52549	27454
3941	52565	27442
3942	52574	27427
3943	52585	27412
3944	52596	27398
3945	52605	27382
3946	52616	27367
3947	52627	27353
3948	52636	27337
3949	52647	27323
3950	52655	27307
3951	52666	27292
3952	52676	27277
3953	52686	27262
3954	52697	27248
3955	52708	27233
3956	52717	27218
3957	52728	27203
3958	52738	27188
3959	52749	27173
3960	52758	27158
3961	52767	27143
3962	52779	27128
3963	52788	27113
3964	52798	27098
3965	52812	27085
3966	52824	27071
3967	52834	27056
3968	52845	27041
3969	52856	27027
3970	52867	27012
3971	52878	26998
3972	52890	26984
3973	52899	26969
3974	52910	26954
3975	52922	26940
3976	52932	26925
3977	52942	26910
3978	52954	26896
3979	52964	26881
3980	52974	26866
3981	52983	26851
3982	52994	26836
3983	53004	26821
3984	53014	26806
3985	53025	26792
3986	53034	26776
3987	53045	26762
3988	53057	26748
3989	53067	26733
3990	53130	26745
3991	53216	26767
3992	53229	26754
3993	53242	26741
3994	53262	26731
3995	53276	26718
3996	53287	26703
3997	53298	26689
3998	53309	26674
3999	53321	26660
4000	53330	26645
4001	53340	26630
4002	53352	26616
4003	53361	26600
4004	53372	26586
4005	53383	26571
4006	53393	26556
4007	53405	26542
4008	53414	26527
4009	53425	26512
4010	53437	26498
4011	53446	26483
4012	53457	26468
4013	53468	26454
4014	53479	26439
4015	53490	26425
4016	53500	26410
4017	53509	26395
4018	53520	26380
4019	53532	26366
4020	53541	26351
4021	53552	26336
4022	53561	26321
4023	53574	26307
4024	53588	26294
4025	53599	26280
4026	53608	26264
4027	53621	26251
4028	53632	26237
4029	53642	26222
4030	53653	26208
4031	53671	26196
4032	53688	26185
4033	53703	26172
4034	53715	26158
4035	53725	26143
4036	53736	26129
4037	53747	26115
4038	53757	26100
4039	53768	26085
4040	53780	26071
4041	53790	26056
4042	53801	26042
4043	53812	26028
4044	53823	26013
4045	53834	25999
4046	53844	25984
4047	53854	25969
4048	53865	25955
4049	53874	25939
4050	53885	25925
4051	53896	25910
4052	53905	25895
4053	53916	25881
4054	53927	25866
4055	53936	25851
4056	53947	25836
4057	53957	25821
4058	53968	25807
4059	53978	25792
4060	53988	25777
4061	53999	25763
4062	54011	25749
4063	54021	25734
4064	54035	25721
4065	54046	25707
4066	54055	25692
4067	54068	25678
4068	54080	25664
4069	54090	25649
4070	54100	25634
4071	54111	25620
4072	54121	25605
4073	54133	25591
4074	54143	25576
4075	54152	25561
4076	54164	25547
4077	54177	25534
4078	54194	25522
4079	54207	25509
4080	54472	25614
4081	54486	25601
4082	54500	25588
4083	54514	25575
4084	54531	25563
4085	54592	25572
4086	54602	25557
4087	54612	25543
4088	54623	25528
4089	54633	25513
4090	54645	25499
4091	54659	25486
4092	54671	25472
4093	54682	25457
4094	54691	25442
4095	54700	25427
4096	54712	25413
4097	54723	25398
4098	54733	25383
4099	54744	25369
4100	54754	25354
4101	54763	25339
4102	54774	25324
4103	54787	25311
4104	54797	25296
4105	54812	25283
4106	54826	25270
4107	54838	25256
4108	54848	25241
4109	54860	25227
4110	54871	25213
4111	54881	25198
4112	54895	25185
4113	54907	25171
4114	54919	25157
4115	54929	25142
4116	54943	25129
4117	54956	25116
4118	54973	25104
4119	54986	25090
4120	54995	25075
4121	55009	25062
4122	55021	25048
4123	55033	25034
4124	55043	25019
4125	55058	25007
4126	55071	24993
4127	55083	24979
4128	55094	24965
4129	55106	24951
4130	55119	24937
4131	55131	24924
4132	55141	24909
4133	55154	24895
4134	55166	24881
4135	55177	24867
4136	55191	24854
4137	55206	24841
4138	55224	24830
4139	55239	24817
4140	55251	24803
4141	55265	24790
4142	55281	24778
4143	55296	24765
4144	55308	24752
4145	55325	24740
4146	55346	24730
4147	55361	24717
4148	55378	24706
4149	55395	24694
4150	55411	24682
4151	55428	24670
4152	55449	24660
4153	55466	24649
4154	55509	24648
4155	55653	24693
4156	55670	24681
4157	55684	24668
4158	55702	24657
4159	55731	24650
4160	55804	24663
4161	55837	24658
4162	55887	24661
4163	55898	24647
4164	55910	24632
4165	55920	24617
4166	55932	24603
4167	55943	24589
4168	55953	24574
4169	55964	24559
4170	55974	24545
4171	55984	24530
4172	55995	24515
4173	56007	24501
4174	56016	24486
4175	56028	24472
4176	56040	24458
4177	56050	24443
4178	56062	24429
4179	56074	24415
4180	56084	24400
4181	56095	24385
4182	56106	24371
4183	56116	24356
4184	56129	24342
4185	56144	24330
4186	56155	24315
4187	56166	24301
4188	56182	24288
4189	56197	24276
4190	56210	24262
4191	56221	24248
4192	56231	24233
4193	56242	24219
4194	56253	24204
4195	56264	24189
4196	56276	24176
4197	56291	24163
4198	56304	24149
4199	56314	24134
4200	56325	24120
4201	56336	24106
4202	56346	24090
4203	56357	24076
4204	56368	24062
4205	56377	24046
4206	56388	24032
4207	56397	24017
4208	56409	24003
4209	56420	23988
4210	56434	23975
4211	56453	23964
4212	56471	23953
4213	56490	23941
4214	56501	23927
4215	56511	23912
4216	56525	23899
4217	56536	23885
4218	56546	23870
4219	56555	23855
4220	56568	23841
4221	56579	23827
4222	56589	23812
4223	56602	23798
4224	56613	23784
4225	56623	23769
4226	56637	23756
4227	56651	23743
4228	56843	23804
4229	56862	23793
4230	56880	23782
4231	56901	23771
4232	56918	23759
4233	56931	23746
4234	56946	23733
4235	56965	23722
4236	56984	23711
4237	57000	23698
4238	57017	23686
4239	57033	23674
4240	57048	23661
4241	57067	23650
4242	57088	23639
4243	57105	23627
4244	57121	23615
4245	57136	23602
4246	57149	23589
4247	57163	23575
4248	57177	23562
4249	57191	23549
4250	57203	23535
4251	57219	23523
4252	57233	23509
4253	57249	23497
4254	57262	23483
4255	57277	23470
4256	57290	23457
4257	57301	23442
4258	57316	23429
4259	57331	23417
4260	57348	23405
4261	57361	23391
4262	57375	23378
4263	57389	23364
4264	57399	23350
4265	57411	23336
4266	57423	23321
4267	57433	23306
4268	57445	23292
4269	57457	23279
4270	57470	23265
4271	57482	23251
4272	57494	23237
4273	57508	23223
4274	57519	23209
4275	57530	23195
4276	57542	23181
4277	57554	23167
4278	57568	23154
4279	57580	23139
4280	57594	23126
4281	57605	23112
4282	57620	23099
4283	57629	23084
4284	57641	23070
4285	57653	23055
4286	57663	23041
4287	57675	23027
4288	57687	23013
4289	57699	22998
4290	57708	22983
4291	57720	22970
4292	57732	22955
4293	57742	22941
4294	57756	22927
4295	57768	22913
4296	57778	22899
4297	57789	22884
4298	57799	22869
4299	57809	22854
4300	57822	22841
4301	57833	22826
4302	57843	22812
4303	57984	22848
4304	57997	22835
4305	58008	22820
4306	58022	22807
4307	58040	22795
4308	58093	22798
4309	58110	22785
4310	58121	22771
4311	58133	22757
4312	58146	22743
4313	58156	22728
4314	58167	22714
4315	58179	22700
4316	58189	22685
4317	58199	22670
4318	58209	22655
4319	58219	22640
4320	58229	22626
4321	58239	22611
4322	58251	22597
4323	58261	22582
4324	58270	22567
4325	58281	22552
4326	58295	22539
4327	58305	22524
4328	58316	22510
4329	58327	22495
4330	58338	22481
4331	58348	22466
4332	58362	22453
4333	58371	22438
4334	58382	22423
4335	58392	22409
4336	58401	22393
4337	58412	22379
4338	58424	22365
4339	58434	22350
4340	58446	22336
4341	58460	22323
4342	58477	22311
4343	58486	22296
4344	58497	22281
4345	58509	22267
4346	58518	22252
4347	58530	22238
4348	58541	22223
4349	58550	22208
4350	58561	22194
4351	58570	22179
4352	58581	22164
4353	58591	22150
4354	58601	22135
4355	58612	22120
4356	58623	22106
4357	58632	22091
4358	58642	22076
4359	58653	22062
4360	58664	22047
4361	58675	22033
4362	58689	22020
4363	58699	22005
4364	58710	21991
4365	58721	21977
4366	58731	21962
4367	58741	21947
4368	58752	21933
4369	58762	21918
4370	58773	21903
4371	58782	21888
4372	58794	21874
4373	58805	21860
4374	58815	21845
4375	58826	21831
4376	58838	21817
4377	58848	21802
4378	58858	21788
4379	58871	21774
4380	58883	21760
4381	58895	21746
4382	58908	21732
4383	58918	21718
4384	58929	21703
4385	58941	21689
4386	58954	21676
4387	58966	21662
4388	58982	21649
4389	59300	21747
4390	59320	21736
4391	59333	21723
4392	59348	21710
4393	59414	21715
4394	59471	21718
4395	59504	21711
4396	59516	21697
4397	59526	21682
4398	59542	21670
4399	59555	21656
4400	59569	21643
4401	59586	21630
4402	59606	21619
4403	59622	21607
4404	59637	21594
4405	59653	21581
4406	59669	21568
4407	59684	21555
4408	59699	21542
4409	59715	21530
4410	59731	21517
4411	59748	21505
4412	59766	21493
4413	59784	21481
4414	59804	21470
4415	59819	21456
4416	59832	21443
4417	59845	21429
4418	59855	21414
4419	59868	21401
4420	59881	21387
4421	59894	21373
4422	59904	21358
4423	59915	21344
4424	59932	21332
4425	59945	21318
4426	59955	21303
4427	59967	21289
4428	59979	21275
4429	59990	21260
4430	60000	21246
4431	60013	21232
4432	60025	21218
4433	60035	21203
4434	60048	21189
4435	60063	21176
4436	60077	21163
4437	60089	21149
4438	60100	21134
4439	60113	21120
4440	60124	21106
4441	60135	21092
4442	60149	21078
4443	60160	21064
4444	60172	21050
4445	60182	21035
4446	60194	21021
4447	60205	21006
4448	60215	20992
4449	60227	20978
4450	60238	20963
4451	60248	20949
4452	60260	20934
4453	60270	20920
4454	60280	20905
4455	60291	20890
4456	60325	20884
4457	60459	20912
4458	60473	20899
4459	60489	20886
4460	60504	20873
4461	60524	20862
4462	60535	20847
4463	60545	20832
4464	60557	20818
4465	60569	20804
4466	60582	20791
4467	60593	20776
4468	60604	20761
4469	60616	20747
4470	60626	20733
4471	60638	20718
4472	60650	20704
4473	60659	20689
4474	60672	20675
4475	60685	20662
4476	60698	20648
4477	60710	20634
4478	60725	20621
4479	60742	20609
4480	60758	20596
4481	60784	20586
4482	60799	20574
4483	60813	20560
4484	60832	20548
4485	60848	20536
4486	60866	20523
4487	60884	20512
4488	60903	20500
4489	60920	20487
4490	60945	20477
4491	61021	20485
4492	61050	20476
4493	61068	20464
4494	61082	20451
4495	61097	20438
4496	61112	20425
4497	61127	20411
4498	61142	20399
4499	61155	20385
4500	61169	20371
4501	61186	20359
4502	61199	20345
4503	61212	20331
4504	61221	20316
4505	61234	20302
4506	61246	20288
4507	61259	20274
4508	61269	20260
4509	61281	20246
4510	61293	20231
4511	61303	20217
4512	61315	20202
4513	61326	20188
4514	61339	20174
4515	61350	20160
4516	61364	20146
4517	61376	20132
4518	61385	20117
4519	61396	20103
4520	61407	20088
4521	61417	20074
4522	61428	20059
4523	61439	20045
4524	61451	20031
4525	61601	20062
4526	61615	20048
4527	61629	20035
4528	61643	20021
4529	61661	20009
4530	61675	19995
4531	61690	19982
4532	61699	19967
4533	61713	19953
4534	61725	19939
4535	61738	19926
4536	61748	19911
4537	61762	19897
4538	61773	19883
4539	61785	19869
4540	61797	19855
4541	61812	19841
4542	61823	19827
4543	61834	19813
4544	61844	19798
4545	61855	19784
4546	61868	19770
4547	61878	19755
4548	61889	19740
4549	61900	19726
4550	61911	19711
4551	61922	19697
4552	61933	19683
4553	61943	19668
4554	61953	19653
4555	61967	19640
4556	61978	19625
4557	61989	19611
4558	62000	19596
4559	62010	19582
4560	62020	19567
4561	62031	19553
4562	62041	19538
4563	62051	19523
4564	62062	19509
4565	62074	19495
4566	62089	19482
4567	62105	19469
4568	62115	19454
4569	62125	19439
4570	62136	19425
4571	62147	19410
4572	62157	19396
4573	62169	19382
4574	62180	19367
4575	62190	19352
4576	62201	19338
4577	62212	19324
4578	62221	19309
4579	62232	19294
4580	62241	19279
4581	62253	19265
4582	62263	19251
4583	62272	19236
4584	62284	19221
4585	62294	19207
4586	62305	19192
4587	62316	19178
4588	62327	19164
4589	62336	19149
4590	62347	19134
4591	62362	19121
4592	62375	19107
4593	62385	19093
4594	62397	19079
4595	62409	19064
4596	62418	19050
4597	62429	19035
4598	62439	19021
4599	62449	19006
4600	62460	18991
4601	62470	18977
4602	62481	18962
4603	62492	18948
4604	62502	18934
4605	62514	18919
4606	62525	18905
4607	62534	18890
4608	62545	18876
4609	62557	18862
4610	62567	18847
4611	62580	18833
4612	62592	18819
4613	62701	18834
4614	62774	18839
4615	62788	18825
4616	62800	18811
4617	62864	18813
4618	62906	18807
4619	62932	18798
4620	62962	18789
4621	62973	18774
4622	62983	18760
4623	62995	18745
4624	63007	18732
4625	63017	18717
4626	63028	18702
4627	63039	18688
4628	63049	18673
4629	63062	18659
4630	63077	18646
4631	63091	18633
4632	63120	18624
4633	63159	18617
4634	63178	18605
4635	63195	18593
4636	63214	18581
4637	63251	18574
4638	63269	18562
4639	63291	18550
4640	63321	18542
4641	63345	18531
4642	63367	18520
4643	63388	18508
4644	63408	18496
4645	63428	18485
4646	63450	18474
4647	63469	18461
4648	63489	18450
4649	63506	18437
4650	63525	18425
4651	63542	18412
4652	63562	18400
4653	63581	18388
4654	63601	18376
4655	63621	18364
4656	63641	18353
4657	63670	18343
4658	63687	18331
4659	63706	18318
4660	63724	18306
4661	63742	18294
4662	63762	18282
4663	64074	18354
4664	64091	18341
4665	64107	18328
4666	64135	18318
4667	64212	18322
4668	64225	18308
4669	64235	18294
4670	64248	18280
4671	64261	18266
4672	64269	18250
4673	64281	18236
4674	64295	18222
4675	64311	18209
4676	64324	18195
4677	64334	18180
4678	64346	18166
4679	64358	18152
4680	64367	18137
4681	64379	18123
4682	64391	18108
4683	64400	18093
4684	64413	18079
4685	64426	18065
4686	64437	18051
4687	64454	18038
4688	64465	18023
4689	64476	18009
4690	64487	17994
4691	64496	17979
4692	64507	17965
4693	64520	17951
4694	64529	17936
4695	64541	17922
4696	64554	17908
4697	64570	17895
4698	64583	17881
4699	64593	17866
4700	64604	17851
4701	64613	17836
4702	64627	17822
4703	64640	17809
4704	64652	17794
4705	64662	17779
4706	64673	17765
4707	64684	17751
4708	64694	17736
4709	64709	17723
4710	64720	17708
4711	64730	17693
4712	64742	17679
4713	64752	17664
4714	64763	17650
4715	64777	17636
4716	64800	17625
4717	64822	17613
4718	64850	17604
4719	64868	17591
4720	64889	17579
4721	64916	17569
4722	64936	17557
4723	64963	17547
4724	64986	17535
4725	65005	17523
4726	65029	17512
4727	65051	17501
4728	65125	17503
4729	65322	17539
4730	65337	17525
4731	65350	17511
4732	65366	17498
4733	65388	17486
4734	65411	17475
4735	65481	17476
4736	65533	17472
4737	65562	17463
4738	65578	17449
4739	65588	17434
4740	65611	17423
4741	65629	17410
4742	65649	17398
4743	65660	17383
4744	65670	17369
4745	65685	17355
4746	65697	17341
4747	65709	17327
4748	65719	17312
4749	65730	17297
4750	65740	17282
4751	65750	17267
4752	65761	17253
4753	65773	17238
4754	65784	17224
4755	65796	17210
4756	65812	17196
4757	65833	17184
4758	65845	17170
4759	65853	17155
4760	65865	17140
4761	65878	17126
4762	65889	17112
4763	65897	17096
4764	65909	17082
4765	65922	17068
4766	65932	17053
4767	65944	17039
4768	65955	17024
4769	65964	17009
4770	65976	16995
4771	65989	16981
4772	65999	16966
4773	66009	16951
4774	66020	16937
4775	66029	16922
4776	66049	16909
4777	66062	16895
